words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type,text
6,5.33333333333,0.0,0.0,False,1.0,True,text," An extension of Kestens criterion for
"
5,7.2,0.0,0.0,False,1.0,False,text," amenability to topological Markov chains
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," t
"
1,1.0,0.0,0.0,False,0.0,False,text," c
"
1,1.0,0.0,0.0,False,0.0,True,text," O
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,8.0,0.0,0.0,False,0.0,True,text," Manuel Stadlbauer
"
4,6.25,1.09166666667,0.0,False,0.0,True,text," Departamento de Matem atica,
"
4,6.75,1.0,0.0,False,0.0,True,text," Universidade Federal da Bahia,
"
5,4.2,1.0,0.0,False,0.0,True,text," Av. Ademar de Barros s/n,
"
4,7.0,1.0,0.0,False,0.0,False,text," 40170-110 Salvador (BA), Brasil
"
2,16.0,1.0,0.0,False,0.0,True,text," E-mail: manuel.stadlbauer@ufba.br
"
3,4.0,0.0,0.0,False,0.0,True,text," August 6, 2018
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," ]
"
1,1.0,0.0,0.0,False,0.0,True,text," S
"
1,1.0,0.0,0.0,False,0.0,True,text," D
"
1,1.0,0.0,0.0,False,0.0,False,text," h
"
1,1.0,0.0,0.0,False,0.0,False,text," t
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
1,1.0,0.0,0.0,False,0.0,False,text," m
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," [
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," 3
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
1,1.0,0.0,0.0,False,0.0,False,text," 4
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," :
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," i
"
1,1.0,0.0,0.0,False,0.0,True,text," X
"
1,1.0,0.0,0.0,False,0.0,False,text," r
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
17,4.70588235294,0.0,0.0,False,1.0,True,text," Abstract. The main results of this note extend a theorem of Kesten for symmetric random walks on
"
16,5.5625,0.0,0.0,False,0.0,False,text," discrete groups to group extensions of topological Markov chains. In contrast to the result in probabil-
"
20,4.35,0.0,0.0,False,0.0,False,text," ity theory, there is a notable asymmetry in the assumptions on the base. That is, it turns out that, under
"
15,5.73333333333,0.0,0.0,False,0.0,False,text," very mild assumptions on the continuity and symmetry of the associated potential, amenability of the
"
15,5.73333333333,0.0,0.0,False,0.0,False,text," group implies that the Gurevic-pressures of the extension and the base coincide whereas the converse
"
17,4.94117647059,0.0,0.0,False,0.0,False,text," holds true if the potential is Hulder continuous and the topological Markov chain has big images and
"
10,6.8,0.0,0.0,False,0.0,False,text," preimages. Finally, an application to periodic hyperbolic manifolds is given.
"
9,9.11111111111,0.0,0.0,False,1.0,True,text," Keywords. Amenability, Group extension, Topological Markov chain, Thermodynamic formalism,
"
2,8.0,0.0,0.0,False,0.0,True,text," Periodic manifold
"
5,5.0,0.0,0.0,False,1.0,True,text," MSC 2000. 37A50, 37C30, 20F69
"
7,5.42857142857,0.0,0.0,False,1.0,False,text," 1 Introduction and statement of main results
"
17,5.11764705882,0.0,0.0,False,0.0,True,text," The motivation for the analysis of the change of pressure under group extensions stems from the attempt
"
16,5.75,0.0,0.0,False,0.0,False,text," to relate two classical results from probability theory and geometry on the amenability of discrete groups.
"
