words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type,text
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," l
"
1,1.0,0.0,0.0,False,0.0,False,text," u
"
1,1.0,0.0,0.0,False,0.0,True,text," J
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," ]
"
1,1.0,0.0,0.0,False,0.0,True,text," P
"
1,1.0,0.0,0.0,False,0.0,True,text," A
"
1,1.0,0.0,0.0,False,0.0,False,text," h
"
1,1.0,0.0,0.0,False,0.0,False,text," t
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
1,1.0,0.0,0.0,False,0.0,False,text," m
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," [
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," 7
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 7
"
1,1.0,0.0,0.0,False,0.0,False,text," 4
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," 6
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," :
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," i
"
1,1.0,0.0,0.0,False,0.0,True,text," X
"
1,1.0,0.0,0.0,False,0.0,False,text," r
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
7,5.57142857143,0.0,0.0,False,1.0,True,text," ON THE CLASSICAL SOLUTIONS OF TWO DIMENSIONAL
"
5,6.8,0.0,0.0,False,1.0,True,text," INVISCID ROTATING SHALLOW WATER SYSTEM
"
5,4.4,0.0,0.0,False,0.0,True,text," BIN CHENG AND CHUNJING XIE
"
12,6.25,0.0,0.0,False,0.0,True,text," Abstract. We prove global existence and asymptotic behavior of classical solutions for
"
12,6.25,0.0,0.0,False,0.0,False,text," two dimensional inviscid Rotating Shallow Water system with small initial data subject
"
14,5.42857142857,0.0,0.0,False,0.0,False,text," to the zero-relative-vorticity constraint. One of the key steps is a reformulation of the
"
12,6.41666666667,0.0,0.0,False,0.0,False,text," problem into a symmetric quasilinear Klein-Gordon system, for which the global existence
"
15,5.0,0.0,0.0,False,0.0,False,text," of classical solutions is then proved with combination of the vector eld approach and the
"
15,5.0,0.0,0.0,False,0.0,False,text," normal forms, adapting ideas developed in [15]. We also probe the case of general initial
"
15,4.86666666667,0.0,0.0,False,0.0,False,text," data and reveal a lower bound for the lifespan that is almost inversely proportional to
"
7,5.28571428571,0.0,0.0,False,0.0,False,text," the size of the initial relative vorticity.
"
5,5.6,0.0,0.0,False,0.0,False,text," 1. Introduction and Main Results
"
14,4.71428571429,0.0,0.0,False,0.0,True,text," The system of Rotating Shallow Water (RSW) equations is a widely adopted 2D ap-
"
12,6.25,0.0,0.0,False,0.0,False,text," proximation of the 3D incompressible Euler equations and the Boussinesque equations in
"
16,4.8125,0.0,0.0,False,0.0,False,text," the regime of large scale geophysical uid motion ([17]). It is also regarded as an important
"
10,7.2,0.0,0.0,False,0.0,False,text," extension of the compressible Euler equations with additional rotational forcing.
"
5,6.6,0.0,0.0,False,0.0,True,text," Start with the following formulation,
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.1)
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.2)
"
5,2.0,0.0,0.55,False,0.0,False,text," th + (hu) = 0,
"
9,1.33333333333,0.0,0.611111111111,False,0.5,False,text," tu + uu + h + u = 0,
"
20,3.55,0.0,0.304166666667,False,0.0,False,text," where h = h(t, x1, x2) and u = (u1(t, x1, x2), u2(t, x1, x2))T denote the total height and
"
14,5.07142857143,0.0,0.160714285714,False,0.0,False,text," velocity of the uids, respectively, and u := (u2, u1)T corresponds to the rotational
"
13,5.84615384615,0.0,0.0,False,0.0,False,text," force. For mathematical convenience, all physical parameters are scaled to the unit (cf.
"
6,6.0,0.0,0.0,False,0.0,False,text," [14] for detailed discussion on scaling).
"
4,5.0,0.2,0.0,False,0.0,True,text," Date: October 23, 2018.
"
9,8.0,0.34188034188,0.0,False,0.0,False,text," 1991 Mathematics Subject Classication. 35L45 (Primary) 76N10, 35L60 (Secondary).
"
12,7.25,0.333333333333,0.0,False,0.0,True,text," Key words and phrases. Rotating Shallow Water system; Klein-Gordon equations; classical solutions;
"
7,6.85714285714,0.0,0.0,False,0.0,False,text," global existence; symmetric system of hyperbolic PDEs.
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
5,4.4,0.0,0.0,False,0.0,True,text," BIN CHENG AND CHUNJING XIE
"
17,4.35294117647,0.0,0.0588235294118,False,0.0,True,text," Since (h, u) = (1, 0) is a steady-state solution of (1.1), (1.2), we introduce the pertur-
"
11,2.72727272727,0.0,0.181818181818,False,0.0,False,text," bations (, u) := (h  1, u) and arrive at
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.3)
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.4)
"
4,5.0,0.0,0.0,False,0.0,False,text," subject to initial data
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.5)
"
7,1.42857142857,0.0,0.928571428571,False,0.0,False,text," t + (u) + u = 0,
"
9,1.22222222222,0.0,0.388888888889,False,0.5,False,text," tu + uu +  + u = 0,
"
6,2.66666666667,0.0,0.413888888889,False,0.0,False,text," (0,) = 0, u(0,) = u0.
"
18,3.44444444444,0.0,0.0555555555556,False,0.0,True,text," An important feature of the RSW system is that the relative vorticity  :=  u  =
"
9,2.55555555556,0.0,0.111111111111,False,0.0,False,text," (1u2  2u1)   is convected by u,
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.6)
"
5,1.6,0.0,0.9,False,0.0,False,text," t + (u) = 0.
"
13,5.53846153846,0.0,0.0230769230769,False,0.0,True,text," Indeed, (1.4)(1.3) readily leads to (1.6). The linearity of (1.6) then suggests that
"
18,2.72222222222,0.0,0.0555555555556,False,0.0,False,text,"   0 be an invariant with respect to time (as long as u  C 1), i.e.
"
13,0.692307692308,0.0,0.307692307692,False,0.0,False,body," 0  0  (t,)  0    u  .
"
1,5.0,0.0,0.0,False,0.0,False,after_body," (1.7)
"
18,3.5,0.0,0.166666666667,False,0.0,True,text," Before stating the main theorems, we x some notations. For 1  p  , let Lp denote
"
19,3.15789473684,0.0,0.157894736842,False,0.0,False,text," the standard Lp space on R2. For l  0 and s  0, dene the weighted Sobolev norm
"
