words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type
6,7.5,0.0,0.0,False,1.0,True,text
2,6.0,0.0,0.0,False,1.0,True,text
6,5.83333333333,0.0,0.0,False,0.0,True,text
16,4.5,0.0,0.06875,False,0.0,True,text
14,5.28571428571,0.0,0.0357142857143,False,0.0,False,text
18,3.83333333333,0.0,0.111111111111,False,0.0,False,text
17,4.11764705882,0.0,0.0,False,0.0,True,text
18,4.22222222222,0.0,0.0277777777778,False,0.0,False,text
24,2.58333333333,0.0,0.246527777778,False,0.0,False,text
6,4.0,0.0,0.25,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
2,0.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,True,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
2,0.0,0.0,0.0,False,0.0,False,text
2,0.0,0.0,0.0,False,0.0,False,text
2,0.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,True,text
1,1.0,0.0,0.0,False,0.0,True,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
2,0.0,0.0,0.0,False,0.0,False,text
2,0.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,True,text
1,1.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
2,7.0,0.0,0.0,False,0.0,False,text
13,5.53846153846,0.0,0.0,False,0.0,True,text
14,5.64285714286,0.0,0.0,False,0.0,False,text
14,5.35714285714,0.0,0.0,False,0.0,False,text
14,5.07142857143,0.0,0.0,False,0.0,False,text
14,5.42857142857,0.0,0.0,False,0.0,False,text
15,4.6,0.0,0.0666666666667,False,0.0,False,text
16,4.625,0.0,0.03125,False,0.0,True,text
14,5.07142857143,0.0,0.0,False,0.0,False,text
7,7.42857142857,0.0,0.0,False,0.0,False,text
15,4.6,0.0,0.0666666666667,False,0.0,True,text
6,4.0,0.166666666667,0.25,False,0.0,False,text
20,3.35,0.0,0.2,False,1.125,True,heading
29,2.1724137931,0.0,0.754022988506,False,0.0,False,body
32,1.59375,0.0,0.76875,False,0.0,False,body
17,4.35294117647,0.0,0.0882352941176,False,0.0,True,after_body
12,6.25,0.0,0.0416666666667,False,0.0,False,text
16,4.4375,0.0,0.125,False,0.0,False,text
16,4.6875,0.0,0.09375,False,0.0,False,text
5,6.2,0.0,0.2,False,0.0,False,text
15,5.2,0.0,0.0,False,0.0,True,text
19,3.31578947368,0.0,0.0789473684211,False,0.0,True,text
15,4.33333333333,0.0,0.1,False,0.0,False,text
16,4.625,0.0,0.0625,False,0.0,False,text
3,7.66666666667,0.0,0.0,False,0.0,False,text
17,4.11764705882,0.0,0.0882352941176,False,0.0,True,text
5,5.8,0.0,0.2,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
15,4.93333333333,0.0,0.0666666666667,False,0.0,True,text
16,4.5625,0.0,0.075,False,0.0,False,text
14,5.71428571429,0.0,0.0785714285714,False,0.0,False,text
19,4.10526315789,0.0,0.0631578947368,False,0.0,False,text
17,4.41176470588,0.0,0.0294117647059,False,0.0,False,text
12,4.75,0.0,0.0416666666667,False,0.0,True,text
18,3.66666666667,0.0,0.0,False,0.0,True,text
18,3.83333333333,0.807407407407,0.111111111111,True,1.0,True,heading
15,4.6,0.883597883598,0.133333333333,False,0.0,False,body
8,3.75,0.5625,0.4375,False,0.0,False,body
16,2.9375,0.0,0.1875,False,0.0,True,after_body
14,1.78571428571,0.0,0.457142857143,False,0.0,True,text
14,5.0,0.0,0.0,False,0.0,True,text
17,4.23529411765,0.0,0.0294117647059,False,0.0,False,text
17,4.17647058824,0.0,0.00588235294118,False,0.0,False,text
8,6.125,0.0,0.0,False,0.0,False,text
16,4.625,0.0,0.0,False,0.0,True,text
19,4.0,0.0,0.0526315789474,False,0.0,False,text
12,6.33333333333,0.0,0.0,False,0.0,False,text
19,3.31578947368,0.0,0.157894736842,False,0.0,False,text
3,4.33333333333,0.0,0.166666666667,False,0.0,False,text
16,4.375,0.0,0.0,False,0.0,True,text
16,4.75,0.0,0.0625,False,0.0,False,text
18,4.27777777778,0.0,0.0277777777778,False,0.0,False,text
17,4.47058823529,0.0,0.0,False,0.0,False,text
17,4.17647058824,0.0,0.0588235294118,False,0.0,False,text
17,3.94117647059,0.0,0.147058823529,False,0.0,False,text
15,4.93333333333,0.0,0.0666666666667,False,0.0,False,text
18,3.83333333333,0.0,0.111111111111,False,0.0,False,text
6,5.0,0.0,0.0833333333333,False,0.0,False,text
16,4.3125,0.0,0.09375,False,0.0,True,text
15,3.86666666667,0.0,0.311111111111,False,0.0,False,text
5,1.6,0.0,0.55,False,0.0,True,text
7,1.57142857143,0.0,0.821428571429,False,0.0,False,text
9,4.44444444444,0.0,0.0,False,0.0,True,text
13,3.53846153846,0.602564102564,0.126373626374,True,1.0,True,heading
8,2.5,0.0,0.90625,False,0.0,False,body
4,4.75,0.875,0.125,False,0.0,False,body
13,3.92307692308,0.0,0.153846153846,False,0.0,True,after_body
10,4.1,0.0,0.0,False,0.0,True,text
1,1.0,0.0,0.0,False,0.0,False,text
18,3.5,0.546296296296,0.313492063492,True,1.0,True,heading
2,3.0,0.75,0.25,False,0.0,False,after_body
13,5.69230769231,0.0,0.0,False,0.0,True,text
15,4.73333333333,0.0,0.00952380952381,False,0.0,False,text
14,4.28571428571,0.0,0.107142857143,False,0.0,True,text
1,8.0,0.0,0.0,False,0.0,False,text
15,5.2,0.0,0.0,False,0.0,False,text
11,5.45454545455,0.0,0.0,False,0.0,True,text
10,5.3,0.0,0.01,False,0.0,False,text
7,3.57142857143,0.0,0.142857142857,False,0.0,True,text
10,4.2,0.0,0.0,False,0.0,True,text
5,6.0,0.0,0.02,False,0.0,True,text
16,4.3125,0.0,0.125,False,0.0,False,text
19,3.84210526316,0.0,0.0789473684211,False,0.0,False,text
15,4.86666666667,0.0,0.0333333333333,False,0.0,False,text
23,2.86956521739,0.0,0.101449275362,False,0.0,False,text
21,3.38095238095,0.0,0.047619047619,False,0.0,False,text
15,5.0,0.0,0.0333333333333,False,0.0,False,text
22,2.95454545455,0.0,0.254545454545,False,0.0,True,text
16,4.5625,0.0,0.0625,False,0.0,False,text
6,4.83333333333,0.0,0.0833333333333,False,0.0,True,text
5,1.2,0.0,0.6,False,0.0,False,text
18,3.88888888889,0.0,0.148148148148,False,0.0,True,text
17,4.52941176471,0.0,0.0980392156863,False,0.0,False,text
5,3.4,0.0,0.1,False,0.0,False,text
21,2.95238095238,0.0,0.0952380952381,False,0.0,True,text
23,3.13043478261,0.0,0.0869565217391,False,0.0,False,text
17,4.23529411765,0.0,0.0588235294118,False,0.0,False,text
18,3.38888888889,0.0,0.0555555555556,False,0.0,False,text
2,3.0,0.0,0.375,False,0.0,False,text
1,5.0,0.0,0.6,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,4.0,0.0,0.0,False,0.0,True,text
16,2.3125,0.0,0.291666666667,False,0.0,True,text
18,3.5,0.0,0.12037037037,False,0.0,True,text
19,3.52631578947,0.0,0.0839598997494,False,0.0,True,text
17,4.0,0.0,0.0294117647059,False,0.0,False,text
10,5.9,0.0,0.0,False,0.0,False,text
4,0.75,0.0,0.25,False,0.0,False,text
7,0.857142857143,0.0,0.285714285714,False,0.0,False,text
4,3.25,0.0,0.25,False,0.0,True,text
11,4.27272727273,0.0,0.0,False,0.0,False,text
19,3.21052631579,0.0,0.157894736842,False,0.0,True,text
16,4.4375,0.0,0.0911458333333,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
16,3.9375,0.0,0.09375,False,0.0,False,text
5,2.8,0.0,0.441666666667,False,0.0,True,text
1,2.0,0.0,1.0,False,0.0,False,text
1,1.0,0.0,1.0,False,0.0,False,text
2,1.0,0.0,0.5,False,0.0,True,text
2,6.5,0.0,0.845238095238,False,0.0,False,text
14,5.28571428571,0.857142857143,0.0,True,1.0,True,heading
17,4.29411764706,0.768907563025,0.151260504202,False,0.0,False,body
18,3.83333333333,0.833333333333,0.166666666667,False,0.0,False,body
11,3.63636363636,0.772727272727,0.181818181818,False,0.0,False,body
17,4.05882352941,0.0588235294118,0.0588235294118,False,1.0,True,heading
2,3.0,0.0,0.25,False,0.0,False,after_body
16,4.625,0.0,0.0,False,0.0,True,text
21,3.33333333333,0.0,0.142857142857,False,0.0,False,text
18,4.05555555556,0.0,0.0833333333333,False,0.0,False,text
19,3.42105263158,0.0,0.157894736842,False,0.0,True,text
20,3.1,0.0,0.35,False,0.0,True,text
2,8.5,0.0,0.0,False,0.0,False,text
14,4.14285714286,0.0,0.142857142857,False,0.0,True,text
5,1.0,0.0,0.4,False,0.0,False,text
3,3.0,0.0,1.08333333333,False,0.0,False,text
1,7.0,0.0,0.428571428571,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
19,3.78947368421,0.0,0.157894736842,False,0.0,True,text
3,2.66666666667,0.0,0.166666666667,False,0.0,False,text
14,2.21428571429,0.0,0.278571428571,False,0.0,True,text
17,3.94117647059,0.0,0.218137254902,False,0.0,True,text
15,4.86666666667,0.0,0.223789173789,False,0.0,False,text
18,3.88888888889,0.0,0.0925925925926,False,0.0,False,text
17,4.17647058824,0.0,0.172549019608,False,0.0,False,text
5,3.8,0.0,0.0,False,0.0,False,text
17,4.05882352941,0.0,0.0,False,0.0,True,text
1,7.0,0.0,0.0,False,0.0,False,text
15,4.66666666667,0.616666666667,0.133333333333,True,1.0,True,heading
18,3.83333333333,0.851851851852,0.12037037037,False,0.0,False,body
10,2.3,0.416666666667,0.45,False,0.0,True,body
19,3.10526315789,0.0,0.425837320574,False,0.0,False,after_body
19,3.47368421053,0.0,0.273684210526,False,0.0,True,text
15,4.86666666667,0.0,0.2,False,0.0,False,text
19,3.57894736842,0.0,0.228947368421,False,0.0,True,text
21,3.09523809524,0.0,0.119047619048,False,0.0,False,text
20,3.05,0.0,0.132142857143,False,0.0,False,text
16,4.5625,0.0,0.0625,False,0.0,False,text
16,4.625,0.0,0.0166666666667,False,0.0,False,text
18,4.0,0.0,0.0277777777778,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
16,4.6875,0.0,0.0,False,0.0,False,text
11,4.81818181818,0.0,0.0,False,0.0,False,text
17,4.11764705882,0.0,0.0823529411765,False,1.125,True,heading
18,3.83333333333,0.0,0.124074074074,False,0.0,True,body
13,4.15384615385,0.0,0.205128205128,False,0.0,False,body
3,6.66666666667,0.0,0.222222222222,False,0.0,True,body
5,4.8,0.0,0.0,False,0.0,True,after_body
12,5.83333333333,0.666666666667,0.0,True,1.0,True,heading
5,4.4,1.0,0.0,False,0.0,False,body
1,1.0,0.0,1.0,False,0.0,True,after_body
2,1.0,0.0,2.0,False,0.0,False,text
2,1.0,0.0,2.0,False,0.0,False,heading
25,1.4,0.0,0.34,False,0.0,False,body
7,5.28571428571,0.142857142857,0.0,False,0.0,True,after_body
1,0.0,0.0,0.0,False,0.0,False,text
1,4.0,0.0,0.0,False,0.0,True,text
11,2.09090909091,0.0,0.30303030303,False,0.0,True,text
2,3.5,0.0,0.45,False,0.0,True,text
2,3.5,0.0,0.55,False,0.0,True,text
2,3.0,0.0,0.875,False,0.0,True,text
3,1.66666666667,0.0,0.888888888889,False,0.0,True,text
3,2.0,0.0,0.5,False,0.0,True,text
2,3.0,0.0,0.875,False,0.0,True,text
1,5.0,0.0,0.6,False,0.0,True,text
12,3.5,0.666666666667,0.166666666667,True,1.0,True,heading
15,4.2,0.542857142857,0.166493506494,False,0.0,False,body
13,4.0,0.564102564103,0.287545787546,False,0.0,False,body
5,3.8,0.2,0.0,False,0.0,True,after_body
5,2.4,0.0,0.3,False,0.0,True,text
16,4.375,0.0,0.0,False,0.0,False,text
8,6.125,0.0,0.0,False,0.0,False,text
7,2.42857142857,0.0,0.248299319728,False,0.0,True,text
14,5.28571428571,0.0,0.0970238095238,False,0.0,True,text
17,4.23529411765,0.0,0.0924369747899,False,0.0,False,text
17,4.05882352941,0.0,0.0196078431373,False,0.0,False,text
6,3.0,0.0,0.138888888889,False,0.0,True,text
5,8.2,0.0,0.648985507246,False,0.0,True,text
16,3.875,0.0,0.171130952381,False,0.0,False,text
19,3.36842105263,0.0,0.25,False,0.0,False,text
20,3.2,0.0,0.133452380952,False,0.0,False,text
4,4.25,0.0,0.166666666667,False,0.0,False,text
11,2.45454545455,0.0,0.188311688312,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
20,3.35,0.0,0.1875,False,0.0,False,text
8,3.875,0.0,0.0,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
7,5.14285714286,0.6,0.0238095238095,True,1.0,True,heading
22,3.31818181818,0.0454545454545,0.0227272727273,False,0.0,True,after_body
17,4.41176470588,0.0,0.0294117647059,False,0.0,True,text
19,3.94736842105,0.0,0.0868421052632,False,0.0,False,text
3,1.33333333333,0.0,0.333333333333,False,0.0,False,text
16,3.6875,0.0,0.0104166666667,False,0.0,False,text
1,5.0,0.0,0.0,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
4,2.25,0.0,0.25,False,0.0,False,text
10,4.3,0.625,0.2,True,1.0,True,heading
6,3.83333333333,0.833333333333,0.0277777777778,False,0.0,False,body
13,5.0,0.0769230769231,0.10989010989,False,0.0,True,text
8,4.0,0.75,0.125,False,0.0,False,body
3,7.0,0.0,0.445512820513,False,0.0,False,after_body
20,2.9,0.0,0.3875,False,0.0,True,text
16,3.125,0.0,0.177083333333,False,0.0,False,text
6,2.83333333333,0.0,0.458333333333,False,0.0,False,text
18,3.66666666667,0.0,0.231481481481,False,0.0,False,text
13,5.76923076923,0.0,0.0,False,0.0,False,text
5,3.4,0.0,0.4,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
4,3.25,0.0,0.25,False,0.0,False,text
12,6.08333333333,0.0,0.0,False,0.0,True,text
5,5.4,0.0,0.0,False,0.0,False,text
17,4.11764705882,0.713235294118,0.0686274509804,True,1.0,True,heading
4,3.75,0.875,0.125,False,0.0,False,body
9,6.33333333333,0.0,0.0111111111111,False,0.0,False,after_body
17,4.23529411765,0.0,0.0,False,0.0,True,text
17,4.17647058824,0.0,0.0,False,0.0,False,text
14,4.28571428571,0.0,0.0,False,0.0,False,text
13,5.53846153846,0.0,0.0769230769231,False,0.0,False,text
17,4.35294117647,0.0,0.176470588235,False,0.0,False,text
2,6.0,0.0,0.0,False,0.0,False,text
18,3.72222222222,0.0,0.12037037037,False,0.0,False,text
20,2.9,0.0,0.2,False,0.0,False,text
19,3.31578947368,0.0,0.0701754385965,False,0.0,False,text
24,2.29166666667,0.0,0.215277777778,False,0.0,True,text
19,3.0,0.0,0.105263157895,False,0.0,False,text
17,3.29411764706,0.0,0.5,False,0.0,False,text
11,1.54545454545,0.0,0.636363636364,False,0.0,False,text
24,2.0,0.0,0.375,False,0.0,False,text
18,3.5,0.0,0.22962962963,False,0.0,False,text
12,2.33333333333,0.0,0.291666666667,False,0.0,False,text
20,2.95,0.0,0.41875,False,0.0,False,text
1,7.0,0.0,0.0,False,0.0,False,text
3,1.33333333333,0.0,0.222222222222,False,0.0,False,text
3,1.33333333333,0.0,0.222222222222,False,0.0,False,text
3,2.0,0.0,0.25,False,0.0,False,text
1,2.0,0.0,0.0,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
4,3.0,0.0,0.333333333333,False,0.0,False,text
4,1.5,0.0,0.75,False,0.0,False,text
5,1.2,0.0,0.4,False,0.0,False,text
6,3.66666666667,0.0,0.0555555555556,False,0.0,False,text
7,4.28571428571,0.0,0.114285714286,False,0.0,False,text
13,2.46153846154,0.0,0.397435897436,False,0.0,False,text
6,3.0,0.0,0.466666666667,False,0.0,False,text
17,4.05882352941,0.0,0.171568627451,False,0.0,True,text
8,2.375,0.0,0.0416666666667,False,0.0,False,text
3,1.33333333333,0.0,0.222222222222,False,0.0,False,text
3,1.33333333333,0.0,0.222222222222,False,0.0,False,text
3,2.0,0.0,0.25,False,0.0,False,text
5,4.4,0.0,0.1,False,0.0,True,text
2,4.5,0.0,0.0,True,1.0,True,text
9,3.0,0.398148148148,0.412037037037,False,0.0,False,heading
7,2.42857142857,0.428571428571,0.178571428571,False,0.0,False,body
15,2.4,0.444444444444,0.138888888889,False,0.0,False,body
7,2.14285714286,0.5,0.428571428571,False,0.0,False,body
6,2.66666666667,0.0555555555556,0.201388888889,False,0.0,False,body
5,2.2,0.0,0.6,False,0.0,True,body
1,9.0,0.0,0.666666666667,False,0.0,True,after_body
14,4.42857142857,0.0714285714286,0.0714285714286,False,0.0,True,text
10,3.2,0.45,0.3,True,1.0,True,heading
3,3.33333333333,0.0,0.666666666667,False,0.0,True,after_body
1,3.0,0.0,0.666666666667,False,0.0,True,text
5,6.4,0.2,0.0,False,0.0,True,text
1,0.0,0.0,0.0,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
15,4.8,0.0,0.0,False,0.0,True,text
1,10.0,0.0,0.0,False,0.0,True,text
3,8.66666666667,0.0,0.5,False,0.0,False,text
1,15.0,0.0,0.666666666667,False,0.0,False,text
1,1.0,0.0,1.0,False,0.0,False,text
1,3.0,0.0,0.0,False,0.0,False,text
22,3.0,0.0,0.138311688312,False,0.0,True,text
3,3.66666666667,0.0,0.111111111111,False,0.0,False,text
19,3.68421052632,0.0,0.105263157895,False,0.0,False,text
18,3.77777777778,0.0,0.144444444444,False,0.0,False,text
9,4.77777777778,0.0,0.185185185185,False,0.0,False,text
1,2.0,0.0,0.5,False,0.0,False,text
5,5.2,0.0,0.0,False,0.0,False,text
20,3.5,0.0,0.15,False,0.0,False,text
16,4.4375,0.0,0.183253205128,False,0.0,True,text
4,2.0,0.0,0.75,False,0.0,False,text
1,2.0,0.0,0.5,False,0.0,False,text
19,3.26315789474,0.578947368421,0.276315789474,True,1.0,True,heading
10,4.4,0.7,0.2,False,0.0,False,text
7,1.71428571429,0.0,0.547619047619,False,0.0,True,text
6,4.16666666667,0.0,0.0,False,0.0,False,text
18,4.11111111111,0.9,0.0222222222222,False,0.0,False,text
24,2.41666666667,0.402777777778,0.190277777778,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
18,4.0,0.0555555555556,0.0,False,0.0,True,text
14,5.35714285714,0.0,0.0357142857143,False,0.0,False,text
3,6.0,0.0,0.0,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
17,4.0,0.0,0.117647058824,False,0.0,True,text
13,2.46153846154,0.0,0.384615384615,False,0.0,True,text
9,2.66666666667,0.0,0.322222222222,False,0.0,True,text
11,2.90909090909,0.0,0.386363636364,False,0.0,True,text
14,2.21428571429,0.0,0.333333333333,False,0.0,True,text
2,3.0,0.0,0.0,False,0.0,False,text
5,4.2,0.0,0.353968253968,False,0.0,True,text
17,3.58823529412,0.647058823529,0.176470588235,True,1.0,True,text
16,4.625,0.880208333333,0.0208333333333,False,0.0,False,text
12,4.33333333333,1.02083333333,0.0,False,0.0,False,text
5,3.2,0.0,0.511111111111,False,0.0,True,text
5,3.4,0.0,0.488888888889,False,0.0,True,text
5,3.4,0.0,0.488888888889,False,0.0,True,text
5,5.2,0.2,0.0,False,0.0,True,text
23,2.78260869565,0.275362318841,0.210144927536,True,1.0,True,text
23,2.5652173913,0.380434782609,0.361111111111,False,0.0,True,text
19,2.52631578947,0.326315789474,0.357894736842,False,0.0,True,text
6,5.5,0.166666666667,0.0,False,0.0,True,text
8,2.875,0.0,0.375,False,1.125,True,text
1,0.0,0.0,0.0,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
2,3.0,0.0,0.5,False,0.0,True,text
1,4.0,0.0,0.5,False,0.0,False,text
1,14.0,0.0,0.714285714286,False,0.0,False,text
1,1.0,0.0,1.0,False,0.0,False,text
7,5.42857142857,0.5,0.214285714286,True,1.0,True,heading
7,5.42857142857,0.142857142857,0.0,False,0.0,True,after_body
1,0.0,0.0,0.0,False,0.0,False,text
11,6.45454545455,0.0,0.0,False,0.0,False,text
16,4.625,0.0,0.06875,False,0.0,False,text
20,3.3,0.0,0.15,False,0.0,False,text
14,5.14285714286,0.0,0.0952380952381,False,0.0,False,text
12,3.83333333333,0.0,0.125,False,0.0,False,text
22,2.72727272727,0.662878787879,0.257575757576,True,1.0,True,heading
2,7.0,1.0,0.0,False,0.0,False,body
11,3.36363636364,0.727272727273,0.295454545455,False,0.0,False,body
16,4.0,0.71875,0.15625,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
19,3.31578947368,0.731203007519,0.259398496241,False,0.0,False,text
20,2.85,0.605555555556,0.141666666667,False,0.0,False,text
11,2.72727272727,0.530303030303,0.227272727273,False,0.0,False,text
14,5.28571428571,0.857142857143,0.047619047619,False,0.0,False,text
25,2.36,0.04,0.349333333333,False,0.0,True,text
9,4.11111111111,0.0,0.0555555555556,False,0.0,False,text
23,2.78260869565,0.0,0.173188405797,False,0.0,True,text
16,4.375,0.0,0.119791666667,False,0.0,False,text
17,4.11764705882,0.0,0.117647058824,False,0.0,False,text
18,3.94444444444,0.0,0.144444444444,False,0.0,False,text
10,4.9,0.0,0.075,False,0.0,False,text
16,4.125,0.0,0.125,False,0.0,True,text
15,4.46666666667,0.0,0.2,False,0.0,False,text
18,3.77777777778,0.0,0.228703703704,False,0.0,True,text
21,2.90476190476,0.0,0.309523809524,False,0.0,False,text
21,3.0,0.0,0.37380952381,False,0.0,True,text
16,3.3125,0.0,0.291666666667,False,0.0,True,text
2,5.0,0.0,0.0,False,0.0,True,text
11,3.81818181818,0.0,0.495995670996,False,0.0,True,text
14,4.07142857143,0.0,0.0,False,0.0,True,text
15,3.33333333333,0.0,0.317222222222,False,0.0,False,text
21,2.57142857143,0.0,0.486507936508,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
19,3.26315789474,0.0,0.210526315789,False,0.0,True,text
8,3.0,0.0,0.357142857143,False,0.0,False,text
20,2.85,0.0,0.292857142857,False,0.0,True,text
16,4.3125,0.0,0.0625,False,0.0,True,text
15,5.26666666667,0.0,0.0,False,0.0,False,text
12,5.0,0.0,0.25,False,0.0,False,text
17,3.88235294118,0.455882352941,0.0966386554622,True,1.0,True,text
21,3.19047619048,0.904761904762,0.0619047619048,False,0.0,False,text
16,4.1875,0.822916666667,0.221354166667,False,0.0,False,text
24,2.625,0.458333333333,0.253472222222,False,0.0,False,text
2,7.5,1.0,0.0,False,0.0,False,text
12,3.25,0.930555555556,0.0833333333333,False,0.0,False,text
17,2.82352941176,0.485294117647,0.25,False,0.0,False,text
11,2.27272727273,0.560606060606,0.212121212121,False,0.0,False,text
21,2.90476190476,0.285714285714,0.392857142857,True,1.0,True,text
21,3.33333333333,0.559523809524,0.242063492063,False,0.0,False,text
1,3.0,0.333333333333,0.333333333333,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
16,4.4375,0.0625,0.15625,False,0.0,True,text
24,2.75,0.0,0.158333333333,False,0.0,False,text
20,3.35,0.0,0.145,False,0.0,False,text
2,1.0,0.0,0.25,False,0.0,False,text
20,3.05,0.0,0.215833333333,False,0.0,False,text
3,1.33333333333,0.0,0.666666666667,False,0.0,False,text
17,3.64705882353,0.0,0.127450980392,False,0.0,False,text
19,3.73684210526,0.0,0.0701754385965,False,0.0,False,text
5,1.6,0.0,0.433333333333,False,0.0,False,text
12,3.91666666667,0.0,0.125,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
22,2.59090909091,0.0,0.272727272727,False,0.0,True,text
19,4.05263157895,0.0,0.0833333333333,False,0.0,False,text
9,2.11111111111,0.0,0.388888888889,False,0.0,False,text
15,3.4,0.533333333333,0.222222222222,True,1.0,True,heading
15,5.2,0.0666666666667,0.0,False,0.0,True,text
2,3.0,0.0,0.0,False,0.0,True,heading
5,3.4,0.0,0.511111111111,False,0.0,True,body
7,3.14285714286,0.0,0.492063492063,False,0.0,True,body
7,3.14285714286,0.0,0.492063492063,False,0.0,True,after_body
9,2.66666666667,0.0,0.66049382716,False,0.0,False,text
4,1.0,0.0,1.0,False,0.0,False,text
20,3.35,0.0,0.112222222222,False,0.0,False,text
18,3.61111111111,0.0,0.216666666667,False,0.0,False,text
14,2.21428571429,0.0,0.338095238095,False,0.0,False,text
14,2.57142857143,0.0,0.297619047619,False,0.0,False,text
22,3.04545454545,0.0,0.166666666667,False,0.0,False,text
19,3.36842105263,0.0,0.223684210526,False,0.0,False,text
14,4.78571428571,0.0,0.0,False,0.0,False,text
7,2.0,0.0,0.657142857143,False,0.0,False,text
3,3.33333333333,0.0,0.555555555556,False,0.0,False,text
1,0.0,0.0,0.0,False,0.0,False,text
8,3.0,0.0,0.375,False,1.125,True,heading
1,6.0,0.0,0.666666666667,False,0.0,True,after_body
1,1.0,0.0,1.0,False,0.0,False,text
1,3.0,0.0,0.666666666667,False,0.0,True,text
1,1.0,0.0,0.0,False,0.0,False,text
2,4.5,0.0,0.5625,False,0.0,False,text
1,1.0,0.0,1.0,False,0.0,False,text
1,1.0,0.0,1.0,False,0.0,False,text
3,4.66666666667,0.0,0.7,False,0.0,False,text
1,1.0,0.0,0.0,False,0.0,False,text
1,2.0,0.0,0.0,False,0.0,False,text
1,12.0,0.0,1.16666666667,False,0.0,False,text
1,3.0,0.0,0.666666666667,False,0.0,True,text
1,12.0,0.0,1.16666666667,False,0.0,False,text
1,6.0,0.0,0.5,False,0.0,True,text
1,1.0,0.0,1.0,False,0.0,False,text
1,6.0,0.0,0.5,False,0.0,True,text
1,1.0,0.0,1.0,False,0.0,False,text
1,6.0,0.0,0.333333333333,False,0.0,True,text
1,3.0,0.0,0.666666666667,False,0.0,True,text
1,3.0,0.0,0.666666666667,False,0.0,True,text
19,3.42105263158,0.0,0.145614035088,False,0.0,True,text
11,3.09090909091,0.0,0.309090909091,False,0.0,False,text
3,4.66666666667,0.0,0.333333333333,False,0.0,False,text
5,3.2,0.0,0.4,False,0.0,False,text
8,4.0,0.0,0.0416666666667,False,1.125,True,heading
18,2.05555555556,0.0,0.488425925926,False,0.0,False,body
2,5.0,0.0,0.0,True,1.0,True,body
6,5.5,0.833333333333,0.333333333333,False,0.0,True,body
11,3.45454545455,0.60101010101,0.0757575757576,False,0.0,False,heading
