words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type,text
6,6.66666666667,0.0,0.0,False,0.0,True,text," Systems of coupled Schrodinger equations with
"
5,9.0,0.0,0.0,False,0.0,False,text," sign-changing nonlinearities via classical Nehari
"
2,8.0,0.0,0.0,False,0.0,False,text," manifold approach
"
2,9.0,0.0,0.0454545454545,False,0.0,True,text," Bartosz Bieganowski
"
8,7.5,0.0,0.0,False,0.0,True,text," Nicolaus Copernicus University, Faculty of Mathematics and Computer
"
7,6.0,0.0,0.0,False,0.0,True,text," Science, ul. Chopina 12/18, 87-100 Torun, Poland
"
3,4.33333333333,0.0,0.0,False,0.0,True,text," August 14, 2018
"
12,6.16666666667,0.0,0.0,False,0.0,True,text," We propose existence and multiplicity results for the system of Schrodinger equations
"
13,5.15384615385,0.0,0.0769230769231,False,0.0,False,text," with sign-changing nonlinearities in bounded domains or in the whole space RN .
"
1,2.0,0.0,0.0,False,0.0,True,text," In
"
14,5.21428571429,0.0,0.0,False,0.0,False,text," the bounded domain we utilize the classical approach via the Nehari manifold, which is
"
13,5.53846153846,0.0,0.0384615384615,False,0.0,False,text," (under our assumptions) a dierentiable manifold of class C1 and the Fountain theorem
"
13,4.38461538462,0.0,0.153846153846,False,0.0,True,text," In the space RN we additionally need to assume the ZN -periodicity of
"
2,5.0,0.0,0.0,False,0.0,False,text," by Bartsch.
"
12,6.0,0.0,0.0,False,0.0,False,text," potentials and our proofs are based on the concentration-compactness lemma by Lions
"
4,8.75,0.0,0.0,False,0.0,False,text," and the Lusternik-Schnirelmann values.
"
10,7.5,0.0,0.0,False,1.0,True,text," Keywords: ground state, variational methods, system of Schrodinger equations, Nehari
"
3,8.66666666667,0.0,0.0,False,0.0,False,text," manifold, periodic potential
"
9,7.22222222222,0.0,0.0,False,1.0,True,text," AMS Subject Classication: Primary: 35Q60; Secondary: 35J20, 35Q55, 58E05,
"
1,5.0,0.0,0.0,False,0.0,False,text," 35J47
"
2,6.5,0.0,0.0,False,0.0,False,text," 1 Introduction
"
9,6.33333333333,0.0,0.0,False,0.0,True,text," We consider the following system of coupled Schrodinger equations
"
1,1.0,0.0,0.0,False,0.0,False,text," 8
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," g
"
1,1.0,0.0,0.0,False,0.0,False,text," u
"
1,1.0,0.0,0.0,False,0.0,True,text," A
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," ]
"
1,1.0,0.0,0.0,False,0.0,True,text," P
"
1,1.0,0.0,0.0,False,0.0,True,text," A
"
1,1.0,0.0,0.0,False,0.0,False,text," h
"
1,1.0,0.0,0.0,False,0.0,False,text," t
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
1,1.0,0.0,0.0,False,0.0,False,text," m
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," [
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," 5
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 8
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," :
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," i
"
1,1.0,0.0,0.0,False,0.0,True,text," X
"
1,1.0,0.0,0.0,False,0.0,False,text," r
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
9,2.77777777778,0.0,0.516666666667,False,0.0,False,text," u + V1(x)u = f1(u)  |u|q2u + (x)v
"
9,2.77777777778,0.0,0.516666666667,False,0.0,False,text," v + V2(x)v = f2(v)  |v|q2v + (x)u
"
5,1.0,0.0,0.4,False,0.0,False,text," u = v = 0
"
2,1.5,0.0,0.5,False,0.0,False,text," in ,
"
2,1.5,0.0,0.5,False,0.0,False,text," in ,
"
2,1.5,0.0,1.0,False,0.0,False,text," on ,
"
1,5.0,0.0,0.0,False,0.0,False,text," (1.1)
"
1,0.0,0.0,0.0,False,0.0,False,text," 
"
1,0.0,0.0,0.0,False,0.0,False,text," 
"
21,3.38095238095,0.0,0.0952380952381,False,0.0,False,text," where   RN is a bounded domain or  = RN . Solutions of (1.1) describe standing waves of the
"
4,9.5,0.0,0.0,False,0.0,False,text," following nonlinear time-dependent system
"
3,0.666666666667,0.0,0.666666666667,False,0.0,False,text," ( i 
"
11,1.90909090909,0.0,0.392424242424,False,0.0,False,text," t =  + V1(x)  f1() + ||q2 + (x)
"
2,0.5,0.0,0.5,False,0.0,False,text," i 
"
