words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type,text
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," o
"
1,1.0,0.0,0.0,False,0.0,True,text," N
"
1,1.0,0.0,0.0,False,0.0,False,text," 5
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," ]
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,True,text," R
"
1,1.0,0.0,0.0,False,0.0,True,text," G
"
1,1.0,0.0,0.0,False,0.0,False,text," h
"
1,1.0,0.0,0.0,False,0.0,False,text," t
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
1,1.0,0.0,0.0,False,0.0,False,text," m
"
1,1.0,0.0,0.0,False,0.0,False,text," [
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," 3
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," 7
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 8
"
1,1.0,0.0,0.0,False,0.0,False,text," 3
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," 3
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," :
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," i
"
1,1.0,0.0,0.0,False,0.0,True,text," X
"
1,1.0,0.0,0.0,False,0.0,False,text," r
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
8,4.25,0.0,0.0,False,1.0,True,text," VARIATIONS ON A THEME OF CLINE AND DONKIN
"
7,4.57142857143,0.0,0.0,False,0.0,True,text," BRIAN J. PARSHALL AND LEONARD L. SCOTT
"
18,3.72222222222,0.0,0.201388888889,False,0.0,True,text," Abstract. Let N be a normal subgroup of a group G. An N -module Q is called G-stable
"
23,3.0,0.0,0.260869565217,False,0.0,False,text," provided that Q is equivalent to the twist Qg of Q by g, for every g  G. If the action of N
"
19,3.68421052632,0.0,0.190058479532,False,0.0,False,text," on Q extends to an action of G on Q, then Q is obviously G-stable, but the converse need
"
13,5.92307692308,0.0,0.0,False,0.0,False,text," not hold. A famous conjecture in the modular representation theory of reductive algebraic
"
11,7.0,0.0,0.10101010101,False,0.0,False,text," groups G asserts that the (obviously G-stable) projective indecomposable modules (PIMs)
"
18,3.77777777778,0.0,0.201388888889,False,0.0,True,text," Q for the Frobenius kernels Gr (r  1) of G have a G-module structure. It is sometimes
"
20,3.25,0.0,0.15,False,0.0,False,text," just as useful (for a general module Q) to know that a nite direct sum Qn of Q has a
"
12,6.58333333333,0.0,0.0104166666667,False,0.0,False,text," compatible G-module structure. In this paper, this property is called numerical stability.
"
15,5.26666666667,0.0,0.0,False,0.0,True,text," In recent work [10], the authors established numerical stability in the special case of PIMs.
"
16,4.5,0.0,0.0,False,0.0,True,text," We provide in this paper a more general context for that result, working in the context
"
13,6.0,0.0,0.0238095238095,False,0.0,False,text," of k-group schemes and a suitable version of G-stability, called strong G-stability. Among
"
14,5.57142857143,0.0,0.0,False,0.0,False,text," our results here is the determination of necessary and sucient conditions for the existence
"
16,4.375,0.0,0.078125,False,0.0,False,text," of a compatible G-module structure on a strongly G-stable N -module, in the form of a
"
11,6.81818181818,0.0,0.0113636363636,False,0.0,False,text," cohomological obstruction which must be trivial precisely when the G-module structure
"
15,4.86666666667,0.0,0.0,False,0.0,False,text," exists. Our main result is achieved by giving an approach to killing the obstruction by
"
7,6.71428571429,0.0,0.142857142857,False,0.0,False,text," tensoring with certain nite dimensional G/N -modules.
"
2,7.0,0.0,0.0,False,0.0,False,text," 1. Introduction
"
16,4.625,0.0,0.125,False,0.0,True,text," Let G be a reductive algebraic group over an algebraically closed eld k of positive char-
"
22,2.90909090909,0.0,0.227272727273,False,0.0,False,text," acteristic p  0. Assume G is split over the prime eld Fp. For r  1, let Gr be the rth
"
16,4.6875,0.0,0.03125,False,0.0,True,text," Frobenius kernel of G. A still open conjecture, published in 1973 and due to Humphreys and
"
15,4.86666666667,0.0,0.141666666667,False,0.0,True,text," Verma, asserts that PIMs Q for Gr have compatible G-module structures; see [9, p. 325].
"
18,4.27777777778,0.0,0.0,False,0.0,True,text," There is a sharper conjecture, due to Donkin [6], that posits that these PIMs all arise as the
"
16,4.875,0.0,0.1328125,False,0.0,False,text," restrictions to Gr of specic tilting modules for G (and hence have a rational G-module struc-
"
21,3.38095238095,0.0,0.119047619048,False,0.0,False,text," ture). For p  2h  2 (h the Coxeter number of G) this conjecture is valid. In a recent paper
"
14,5.71428571429,0.0,0.0,False,0.0,False,text," [10], the authors proved a stable version of Donkins conjecture valid in all characteristics.
"
18,4.11111111111,0.0,0.138888888889,False,0.0,True,text," More precisely, we proved that there is a positive integer n such that the direct sum Qn of
"
20,3.45,0.0,0.122222222222,False,0.0,False,text," n copies of Q is a G-module, and can be taken to be a tilting module for G.1 This result
"
15,4.86666666667,0.0,0.0,False,0.0,False,text," played an important role in our work there in nding bounds for Ext-groups. The question
"
14,5.71428571429,0.0,0.0,False,0.0,False,text," now arises, ignoring issues of tilting modules, whether some general version of our stability
"
15,4.93333333333,0.0,0.0,False,0.0,False,text," theorem just mentioned for PIMs might be set in a broader theoretical context, and might
"
16,4.5,0.0,0.0113636363636,False,0.0,False,text," be valid for a wider class of Gr-modules. In this paper, we prove the following result.
"
16,4.4375,0.737847222222,0.152777777778,True,1.0,True,heading," Theorem 1.1. Let Q be a nite dimensional rational Gr-module such that Q is a Gr-direct
"
