words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type,text
1,1.0,0.0,0.0,False,0.0,False,text," 7
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," p
"
1,1.0,0.0,0.0,False,0.0,False,text," e
"
1,1.0,0.0,0.0,False,0.0,True,text," S
"
1,1.0,0.0,0.0,False,0.0,False,text," 3
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," ]
"
1,1.0,0.0,0.0,False,0.0,True,text," T
"
1,1.0,0.0,0.0,False,0.0,True,text," N
"
1,1.0,0.0,0.0,False,0.0,False,text," h
"
1,1.0,0.0,0.0,False,0.0,False,text," t
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
1,1.0,0.0,0.0,False,0.0,False,text," m
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," [
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
2,0.0,0.0,0.0,False,0.0,False,text,"  
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," 8
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
1,1.0,0.0,0.0,False,0.0,False,text," 4
"
1,1.0,0.0,0.0,False,0.0,False,text," 4
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," .
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
1,1.0,0.0,0.0,False,0.0,False,text," 7
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," :
"
1,1.0,0.0,0.0,False,0.0,False,text," v
"
1,1.0,0.0,0.0,False,0.0,False,text," i
"
1,1.0,0.0,0.0,False,0.0,True,text," X
"
1,1.0,0.0,0.0,False,0.0,False,text," r
"
1,1.0,0.0,0.0,False,0.0,False,text," a
"
5,5.4,0.0,0.0,False,1.14285714286,True,text," WARINGS PROBLEM IN FINITE RINGS
"
5,4.6,0.0,0.0,False,0.0,True,text," YE SIM DEMIRO GLU KARABULUT
"
18,4.77777777778,0.0,0.0,False,0.0,True,text," ABSTRACT. In this paper we obtain sharp results for Warings problem over general nite rings, by using a
"
15,6.0,0.0,0.0,False,0.0,False,text," combination of Artin-Wedderburn theory and Hensels lemma and building on new proofs of analogous results
"
18,4.88888888889,0.0,0.0,False,0.0,False,text," over nite elds that are achieved using spectral graph theory. We also prove an analogue of Srkzys theorem
"
3,4.0,0.0,0.0,False,0.0,False,text," for nite elds.
"
10,7.9,0.0,0.0,False,1.0,True,text," Keywords: Warings Problem, Spectral Graph Theory, Artin-Wedderburn Theory, Finite Rings.
"
9,7.0,0.0,0.0,False,1.0,True,text," AMS 2010 Subject Classication: Primary: 11P05; Secondary: 05C25, 16K99.
"
2,7.0,0.0,0.0,False,0.0,False,text," 1. INTRODUCTION
"
16,5.375,0.0,0.0,False,0.0,True,text," Warings problem has a very long history with an extensive literature spanning many different areas of
"
18,4.94444444444,0.0,0.0,False,0.0,False,text," mathematics. It seems likely to continue to be a central problem in mathematical research for some time to
"
17,4.94117647059,0.0588235294118,0.0,False,0.0,False,text," come. The original version of the problem was due to Edward Waring, and rst appeared in Meditationes
"
18,4.72222222222,0.0509259259259,0.0,False,0.0,True,text," Algebraicae, published in 1770, where he states ""Every number is the sum of 4 squares; every number is
"
21,4.0,0.0,0.0,False,0.0,False,text," the sum of 9 cubes; every number is the sum of 19 biquadrates [4th powers]; and so on."". Although we can
"
23,3.5652173913,0.0,0.0434782608696,False,0.0,False,text," not be sure exactly what Waring had in mind, we assume that he meant that for every k  2, there exists a
"
22,3.81818181818,0.0,0.131818181818,False,0.0,False,text," smallest positive integer g(k), with the property that every x  N can be written as a sum of at most g(k)
"
23,3.60869565217,0.0,0.0579710144928,False,0.0,False,text," many kth powers of natural numbers, satisfying g(2) = 4, g(3) = 9, g(4) = 19, etc. The fact that g(2) = 4
"
17,5.17647058824,0.0,0.0,False,0.0,False,text," is equivalent to the four-squares theorem that was proven by Lagrange the same year Waring published his
"
16,5.625,0.0,0.0,False,0.0,False,text," general conjecture, but was apparently already known to Diophantus who alluded to it nearly fteen hundred
"
11,6.0,0.0909090909091,0.0,False,0.0,False,text," years earlier in examples apppearing in his treatise Arithmetica (see [15]).
"
20,4.55,0.0,0.075,False,0.0,True,text," Hilbert proved the existence of g(k) for arbitrary k by evaluating a 25-fold integral in 1909, and as a result
"
18,4.72222222222,0.0,0.0277777777778,False,0.0,False,text," of the efforts of many mathematicians over a period of many years, explicit formulas for g(k) have now
"
20,4.3,0.0,0.05,False,0.0,False,text," been found for all but nitely many values of k (see [18]), with multiple areas of mathematics such as the
"
16,5.625,0.0,0.0,False,0.0,True,text," Gaussian integers and additive number theory developed in the process of obtaining these results. It then
"
20,4.15,0.0,0.1,False,0.0,False,text," became natural to ask whether the bound g(k) could be improved if instead of considering all x  N, one
"
18,5.0,0.0,0.0833333333333,False,0.0,False,text," limited oneself to considering only those x that are sufciently large. We let G(k) denote the smallest such
"
19,4.63157894737,0.0,0.0789473684211,False,0.0,False,text," improved bound, and the question of nding explicit values of G(k) for arbitrary k is still wide open, with
"
22,3.86363636364,0.0,0.0909090909091,False,0.0,False,text," the problem having been solved only for k = 2 and k = 4. One of the approaches for attacking this question
"
16,5.375,0.0,0.03125,False,0.0,False,text," involves nding upper bounds for G(k) using variants of the Hardy-Littlewood circle method, which is a
"
9,6.22222222222,0.0,0.0,False,0.0,True,text," This work was partially supported by NSA grant H98230-15-1-0319.
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 2
"
5,4.6,0.0,0.0,False,0.0,True,text," YE SIM DEMIRO GLU KARABULUT
"
17,5.17647058824,0.0,0.0,False,0.0,False,text," powerful analytic tool also motivated by Warings problem (for an overview of the complete history of the
"
3,5.66666666667,0.0,0.0,False,0.0,False,text," problem, see [18]).
"
19,4.63157894737,0.0,0.0614035087719,False,0.0,True,text," After considering this question in the context of N, it seems natural to generalize it to working over Zn,
"
21,3.95238095238,0.102040816327,0.0714285714286,False,0.0,False,text," traditionally referred to as Warings problem mod n. One can x a k and look for a result which gives the
"
24,3.33333333333,0.0,0.190972222222,False,0.0,False,text," smallest m = g(k, n) such that every number in Zn can be written as a sum of at most m many kth powers.
"
21,3.90476190476,0.0,0.0714285714286,False,0.0,True,text," This problem was rst completely solved for k = 2, 3 by Small in [16], after which he observed that the
"
