words_num,awerage_word_length,italicness,formuleness,heading_first_word,boldness_first_word,is_capital_first_letter,type,text
7,6.42857142857,0.0,0.0,False,1.0,True,text," GENERALIZATIONS OF LOCAL BIJECTIVITY OF KELLER MAPS
"
7,6.0,0.0,0.0,False,1.0,True,text," AND A PROOF OF 2-DIMENSIONAL JACOBIAN CONJECTURE
"
9,7.33333333333,0.0,0.0,False,0.0,True,text," School of Mathematical Science, Tongji University, Shanghai, 200092, China
"
2,3.5,0.0,0.0,False,0.0,True,text," YUCAI SU
"
1,18.0,0.0,0.0,False,0.0,False,text," ycsu@tongji.edu.cn
"
26,2.76923076923,0.0,0.365384615385,False,0.0,True,text," Abstract. Let (F, G)  C[x, y]2 be a Jacobian pair and  : (a, b) 7 (F (a, b), G(a, b)) for (a, b) 
"
18,4.44444444444,0.0,0.101851851852,False,0.0,True,text," C2 the corresponding Keller map. The local bijectivity of Keller maps tells that for p  C2, there
"
21,3.2380952381,0.0,0.404761904762,False,0.0,False,text," exist neighborhoods Op of p and O(p) of (p) such that p = |Op : Op  O(p) is a bijection.
"
21,3.71428571429,0.0,0.185714285714,False,0.0,True,text," Thus if there exist p0, p1  C2 with p0 6= p1, (p0) = (p1), then the local bijectivity implies that
"
1,1.0,0.0,2.0,False,0.0,False,text," 1
"
19,3.84210526316,0.0,0.19298245614,False,0.0,False,text," p1 p0 : Op0  Op1 is a bijection between some neighborhoods of p0 and p1. We generalize this
"
19,4.26315789474,0.0,0.0,False,0.0,False,text," result in various aspects, which lead us to give a proof of injectivity of Keller maps and thus the
"
12,7.16666666667,0.0,0.0,False,0.0,False,text," 2-dimensional Jacobian conjecture. Among those generalizations, one is the following (cf. Theorem
"
25,2.8,0.0,0.329333333333,False,0.0,False,text," 1.5): For any (p0, p1) = (x0, y0), (x1, y1)  C2  C2 satisfying p0 6= p1, (p0) = (p1), 0  |x1| 
"
10,2.7,0.0,0.468333333333,False,0.0,False,text," 1|x0|2 + 3  4|x1| + 5, p0,p1 := |y1|
"
11,3.54545454545,0.0,0.406060606061,False,0.0,False,text," |x1|6  7 for some preassigned i  R0, there exists
"
16,4.0,0.0,0.214583333333,False,0.0,False,text," (q0, q1)  C2  C2 satisfying the same conditions, and furthermore q0,q1  p0,p1 .
"
1,8.0,0.0,0.0,False,0.0,True,text," Contents
"
3,4.33333333333,0.0,0.0,False,0.0,False,text," 1. Main theorem
"
3,6.0,0.0,0.0,False,0.0,False,text," 2. Some preparations
"
5,3.8,0.0,0.0,False,0.0,False,text," 3. Proof of Theorem 1.3
"
5,3.8,0.0,0.0,False,0.0,False,text," 4. Proof of Theorem 1.4
"
6,3.66666666667,0.0,0.0,False,0.0,False,text," 5. Proof of Theorem 1.5 (1)
"
6,3.66666666667,0.0,0.0,False,0.0,False,text," 6. Proof of Theorem 1.5 (2)
"
7,3.85714285714,0.0,0.0,False,0.0,False,text," 7. Proofs of Theorems 1.1 and 1.2
"
1,10.0,0.0,0.0,False,0.0,True,text," References
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 5
"
1,1.0,0.0,0.0,False,0.0,False,text," 9
"
1,2.0,0.0,0.0,False,0.0,False,text," 15
"
1,2.0,0.0,0.0,False,0.0,False,text," 18
"
1,2.0,0.0,0.0,False,0.0,False,text," 25
"
1,2.0,0.0,0.0,False,0.0,False,text," 28
"
1,2.0,0.0,0.0,False,0.0,False,text," 29
"
20,3.9,0.1,0.108333333333,False,0.0,True,text," Let us start with an arbitrary Jacobian pair (F, G)  C[x, y]2, i.e., a pair of polynomials on two
"
9,5.66666666667,0.222222222222,0.222222222222,False,0.0,False,text," variables x, y with a nonzero constant Jacobian determinant
"
3,4.33333333333,0.0,0.0,False,0.0,False,text," 1. Main theorem
"
1,1.0,0.0,0.0,False,0.0,False,text," 8
"
1,1.0,0.0,0.0,False,0.0,False,text," 1
"
1,1.0,0.0,0.0,False,0.0,False,text," 0
"
